"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
11104584,"MSC","","","PreservedSpecimen","ba0b113b-2f92-473d-b98a-4c25c1778af2","MSC0200032","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:ba0b113b-2f92-473d-b98a-4c25c1778af2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104584"
11104585,"MSC","","","PreservedSpecimen","90738608-fcc0-4de8-85bf-88f113b076ad","MSC0200040","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:90738608-fcc0-4de8-85bf-88f113b076ad","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104585"
11104587,"MSC","","","PreservedSpecimen","53aec79e-c100-434f-b269-3a1c915282d5","MSC0200019","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:53aec79e-c100-434f-b269-3a1c915282d5","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104587"
11104589,"MSC","","","PreservedSpecimen","e5e0f293-cd0f-4238-aa9f-5eec3adc0e5e","MSC0200017","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:e5e0f293-cd0f-4238-aa9f-5eec3adc0e5e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104589"
11104592,"MSC","","","PreservedSpecimen","90a64189-eee9-4ac2-8ea0-a68f75c2dba4","MSC0200010","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:90a64189-eee9-4ac2-8ea0-a68f75c2dba4","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104592"
11104595,"MSC","","","PreservedSpecimen","b019ff80-c434-41c7-9f18-48d3e842b179","MSC0200025","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:b019ff80-c434-41c7-9f18-48d3e842b179","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104595"
11104597,"MSC","","","PreservedSpecimen","87d098a9-5c71-42f1-8dac-c18546451eca","MSC0200022","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:87d098a9-5c71-42f1-8dac-c18546451eca","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104597"
11104601,"MSC","","","PreservedSpecimen","32f1a8fc-e09c-499a-9848-337544b3dc66","MSC0200041","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:32f1a8fc-e09c-499a-9848-337544b3dc66","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104601"
11104602,"MSC","","","PreservedSpecimen","33bd148e-5925-4ca3-b261-50af6977960f","MSC0200033","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:33bd148e-5925-4ca3-b261-50af6977960f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104602"
11104605,"MSC","","","PreservedSpecimen","bf7fca9b-7169-44dd-8fe9-a1b15f20655f","MSC0200034","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:bf7fca9b-7169-44dd-8fe9-a1b15f20655f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104605"
11104611,"MSC","","","PreservedSpecimen","2a0ff565-a2ee-4a87-8f8d-6d3dff6f40a3","MSC0200042","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:2a0ff565-a2ee-4a87-8f8d-6d3dff6f40a3","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104611"
11104612,"MSC","","","PreservedSpecimen","9e7453d6-1fe1-4082-954a-757a16692b77","MSC0200039","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:9e7453d6-1fe1-4082-954a-757a16692b77","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104612"
11104616,"MSC","","","PreservedSpecimen","a06ceedc-d7e5-40ac-8008-067e9eb2d47e","MSC0200037","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:a06ceedc-d7e5-40ac-8008-067e9eb2d47e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104616"
11104619,"MSC","","","PreservedSpecimen","0bf88d91-63f1-41c4-835a-e3c8a5909f03","MSC0200030","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:0bf88d91-63f1-41c4-835a-e3c8a5909f03","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104619"
11104624,"MSC","","","PreservedSpecimen","38c147da-c5c7-4432-8b10-1ef4d2c03b45","MSC0200013","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:38c147da-c5c7-4432-8b10-1ef4d2c03b45","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104624"
11104626,"MSC","","","PreservedSpecimen","f4e0dfd3-8ab3-4402-ba11-0ca376e3a472","MSC0200014","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:f4e0dfd3-8ab3-4402-ba11-0ca376e3a472","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104626"
11104628,"MSC","","","PreservedSpecimen","2ac1c91c-259a-431f-9a9a-745b4040ef51","MSC0200021","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:2ac1c91c-259a-431f-9a9a-745b4040ef51","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104628"
11104630,"MSC","","","PreservedSpecimen","c597180a-7b0c-48b1-b088-280183aff606","MSC0200026","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:c597180a-7b0c-48b1-b088-280183aff606","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104630"
11104647,"MSC","","","PreservedSpecimen","9a66e033-9b89-4ca8-a861-9487317be234","MSC0200012","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:9a66e033-9b89-4ca8-a861-9487317be234","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104647"
11104648,"MSC","","","PreservedSpecimen","ac443b16-f546-4525-ad2b-fd8567ae0fd4","MSC0200015","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:ac443b16-f546-4525-ad2b-fd8567ae0fd4","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104648"
11104649,"MSC","","","PreservedSpecimen","b5493abe-47f8-49f8-8180-f68c20d3636b","MSC0200020","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:b5493abe-47f8-49f8-8180-f68c20d3636b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104649"
11104650,"MSC","","","PreservedSpecimen","02b95a47-b341-4755-82ce-55d8bb2cfc06","MSC0200027","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:02b95a47-b341-4755-82ce-55d8bb2cfc06","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104650"
11104651,"MSC","","","PreservedSpecimen","13787092-9f6a-41a8-aea9-0523ba111fda","MSC0200028","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:13787092-9f6a-41a8-aea9-0523ba111fda","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104651"
11104652,"MSC","","","PreservedSpecimen","d2891536-1e36-46ff-9f14-178cc89ca64a","MSC0200029","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:d2891536-1e36-46ff-9f14-178cc89ca64a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104652"
11104653,"MSC","","","PreservedSpecimen","2c56d4d3-e879-4fb6-80a9-0ab878f51a5e","MSC0200031","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:2c56d4d3-e879-4fb6-80a9-0ab878f51a5e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104653"
11104654,"MSC","","","PreservedSpecimen","cc30f019-597e-4279-8c13-1061000f2638","MSC0200036","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:cc30f019-597e-4279-8c13-1061000f2638","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104654"
11104655,"MSC","","","PreservedSpecimen","910ae82c-6ffd-40e2-8620-ce0a7e64942c","MSC0200038","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:910ae82c-6ffd-40e2-8620-ce0a7e64942c","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104655"
11104656,"MSC","","","PreservedSpecimen","2e856f47-388c-44f0-bf3a-3a6a89b540f8","MSC0200043","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:2e856f47-388c-44f0-bf3a-3a6a89b540f8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104656"
11104657,"MSC","","","PreservedSpecimen","57c93c0c-8701-4da0-99ba-1c729328b534","MSC0200044","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Becca Albert","2016-08-27 05:12:49","",236,"urn:uuid:57c93c0c-8701-4da0-99ba-1c729328b534","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11104657"
13303031,"WCUH","","","PreservedSpecimen","25fd391a-2930-41d4-a5d7-f242f55db7bd","WCUH0024689","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Virginia","Rockbridge","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","michael smith","2017-02-23 11:18:19","",248,"urn:uuid:25fd391a-2930-41d4-a5d7-f242f55db7bd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13303031"
13303032,"WCUH","","","PreservedSpecimen","166cf52f-8176-46a7-a518-52c06627726e","WCUH0024690","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","North Carolina","Moore","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","michael smith","2017-02-23 11:18:19","",248,"urn:uuid:166cf52f-8176-46a7-a518-52c06627726e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13303032"
13303033,"WCUH","","","PreservedSpecimen","1c239a9f-064f-459c-a4a6-fd087fa21a5c","WCUH0024691","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana var. subglabrata","(Mack. & Bush) Waterf.","Physalis","virginiana","var.","subglabrata","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","North Carolina","Avery","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","michael smith","2017-02-23 11:18:19","",248,"urn:uuid:1c239a9f-064f-459c-a4a6-fd087fa21a5c","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13303033"
6804229,"NCSC","","","PreservedSpecimen","adbe116b-4c88-42de-ab39-7c45bfeab72c","NCSC00038530","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","Weakley, A.S. 2012 (working draft of 30 Nov 2012). Flora of the southern and mid-Atlantic states. Courtesy of the author, University of North Carolina, Chapel Hill.","","","","","Jennifer Stanley",NA,"","263","2011-05-19",2011,5,19,139,NA,"","n/a","Overgrown access road.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","North Carolina","Granville","","Picture Creek Diabase Barrens","",0,NA,36.1705,-78.73022222,"",10,"36 10 13.8, -78 43 48.8","","","","","",NA,NA,NA,NA,NA,"n/a","","","","2015-07-01 15:11:59","",254,"urn:uuid:adbe116b-4c88-42de-ab39-7c45bfeab72c","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6804229"
11056060,"UARK","","","PreservedSpecimen","","UARK049655","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","Faulkner","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","bdbooth","2016-09-08 19:21:22","",255,"urn:uuid:fe6e200d-44db-4794-8843-d24642390efc","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11056060"
13371981,"UARK","","","PreservedSpecimen","","UARK057830","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arkansas","Ashley","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","kwillard","2017-03-19 21:28:34","",255,"urn:uuid:ac5f2d6b-c8b6-461b-a902-bb408d30f958","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13371981"
13371984,"UARK","","","PreservedSpecimen","","UARK057831","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arkansas","Baxter","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","kwillard","2017-03-19 21:28:34","",255,"urn:uuid:853c4790-89dc-464b-8173-37313aa17c6e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13371984"
13371988,"UARK","","","PreservedSpecimen","","UARK057832","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arkansas","Benton","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","kwillard","2017-03-19 21:28:34","",255,"urn:uuid:65715e14-3b60-435f-bb31-d18405c93d05","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13371988"
13371990,"UARK","","","PreservedSpecimen","","UARK057833","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arkansas","Clark","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","kwillard","2017-03-19 21:28:34","",255,"urn:uuid:b4442e8d-831f-4f76-8d09-b762cabe1d13","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13371990"
13371992,"UARK","","","PreservedSpecimen","","UARK057834","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arkansas","Clark","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","kwillard","2017-03-19 21:28:34","",255,"urn:uuid:3e69d627-efea-4746-ac27-3074e06bf572","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13371992"
13371995,"UARK","","","PreservedSpecimen","","UARK057835","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arkansas","Conway","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","kwillard","2017-03-19 21:28:34","",255,"urn:uuid:28bf8415-bd64-4293-9334-05a03603a8ec","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13371995"
13371999,"UARK","","","PreservedSpecimen","","UARK057836","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arkansas","Crawford","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","kwillard","2017-03-19 21:28:34","",255,"urn:uuid:c8e7f4bf-e195-4230-9a11-01e626ae9ef5","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13371999"
