"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
408276,"UCR","","","PreservedSpecimen","","UCR-83699","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1991","","","","","","Luis S. Hernandez-S.",NA,"et al.","2438","1990-07-07",1990,7,7,188,NA,"","","Veg. secundaria de selvas bajas","","Hierba de 15 cm con fls. amarillo brillante y frutos verdes; a orillas del camino; ?tomate cuarentano? es muy dulce","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chiapas","Comitan","","Uninajab, 14 km al SW de Tzimol","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-83699",9,"urn:uuid:46eb71bc-6a39-4585-86fd-2b36046f287e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408276"
408277,"UCR","","","PreservedSpecimen","","UCR-83702","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1991","","","","","","Luis S. Hernandez-S.",NA,"","2440","1990-07-07",1990,7,7,188,NA,"","","Veg. secundaria de selvas bajas","","Hierba de 1.5 m con fls. amarilo brillante y frutos verdes; ?tomate de altura?","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chiapas","Comitan","","El Trapichito, 2.5 km al E de Uninajab = 16 km al SW de Tzimol","",NA,NA,NA,NA,"",NA,"","","","","","",1140,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-83702",9,"urn:uuid:fd8decf3-cf85-4a32-a43f-e3749f255b60","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408277"
408278,"UCR","","","PreservedSpecimen","","UCR-83701","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1991","","","","","","Luis S. Hernandez-S.",NA,"","2443","1990-07-11",1990,7,11,192,NA,"","","Bosque de encino","","Hierba de 50 cm con fls. amarillo brillante y frutos verdes inmaduros; alrededor de la milpa; ?tomate de bolsa?","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chiapas","","","1 km al S de Zinacatan = 6 km al N de Nachig","",NA,NA,NA,NA,"",NA,"","","","","","",2400,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-83701",9,"urn:uuid:35d89fb0-3c27-422a-9d6a-d111194a18f8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408278"
408279,"UCR","","","PreservedSpecimen","","UCR-72635","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","M. Nee","1991","","","","","","A.C. Sanders",NA,"et al.","11077","1991-05-20",1991,5,20,140,NA,"","","Flat canyon bottom with Fraxinus undei, Coussapoa purpusii, Sideroxylon portoricense, etc.","","A scarce annual; fls. dull yellow with a purplish blotch at base of each corolla lobe, anthers bluish","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Colima","Comala","","Rancho El Jabali, 22 km (airline) NNW of Colima; the Colima/Jalisco line cuts through the ranch. Cafetal along Avenida de los Bambues, above bamboo plantings","",NA,NA,19.445,-103.69833,"",NA,"","","","","","",1300,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-72635",9,"urn:uuid:1a3d0eb8-80d7-45c8-a28f-8d08da64cfa0","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408279"
408280,"UCR","","","PreservedSpecimen","","UCR-49504","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1993","","","","","","R.A. Bye Jr.",NA,"","2690","1972-08-05",1972,8,5,218,NA,"","","On lower slope of pine-oak-aspen forest","","Common plant of cult. fields and goat-cattle corral areas; corolla yellow with colored base (brown inside and purple outside; calyx with purple streaks)","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Bocoyna","","south of San Ignacio Arareco, near Creel airstrip","",NA,NA,27.71722,-107.61861,"",NA,"","","","","","GoogleEarthACS",2195,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-49504",9,"urn:uuid:2ecf2565-a509-49fd-96de-4f308980f43b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408280"
408281,"UCR","","","PreservedSpecimen","","UCR-60339","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1992","","","","","","R.A. Bye Jr.",NA,"","2772-H","1972-09-22",1972,9,22,266,NA,"","","Pine-oak forest, old stand of Brassica campestris","","Few weeds; fruit edible, raw or as salsa","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Bocoyna","","Between Creel and San Ignacio Arareco on south side of road","",NA,NA,NA,NA,"",NA,"","","","","","",2225,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-60339",9,"urn:uuid:86b3f3e8-e829-4114-b58b-27ef71c3c810","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408281"
408284,"UCR","","","PreservedSpecimen","","UCR-57452","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","A.C. Sanders","1989","","","","","","J.J. Jimenez-Osornio",NA,"","179","1987-06-25",1987,6,25,176,NA,"","","Soil: alkaline, pH 7.9 to 8.7; high organic content. Climate: subhumid, mean annual rainfall of 600 to 700 mm, mostly in the summer; mean annual temperature 12° to 18° C.","","In Barrio Los Reyes","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Distrito Federal","","","Tlahuac District: chinampas at San Andrés Mixquic, 40 km SE of Mexico City and 7.5 km west of Chalco in the Chalco Lake basin.","",NA,NA,19.225,-98.96361,"",NA,"","","","","","",2250,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-57452",9,"urn:uuid:3903a52f-41b8-4971-9fc3-1d91191e0eda","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408284"
408285,"UCR","","","PreservedSpecimen","","UCR-57478","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","J.J. Jimenez-Osornio",NA,"","180","1987-07-30",1987,7,30,211,NA,"","","Soil: alkaline, pH 7.9 to 8.7; high organic content. Climate: subhumid, mean annual rainfall of 600 to 700 mm, mostly in the summer; mean annual temp. 12° to 18° C","","Used for food","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Distrito Federal","","","Tlahuac District: Chinampas at San Andrés Mixquic, 40 km south of Mexico City and 7.5 km west of Chalco in the Chalco Lake Basin","",NA,NA,19.225,-98.96361,"",NA,"","","","","","",2250,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-57478",9,"urn:uuid:d2822d6a-51f4-463b-8968-7378ce4090c6","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408285"
408286,"UCR","","","PreservedSpecimen","","UCR-74804","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mitch Provance","2007","","","","","","L. Vazquez V.",NA,"","1068","1991-08-07",1991,8,7,219,NA,"","","Clays on steep volcanic slopes and flats; open pasture area","","A solitary annual 60 cm high; fls. yellow","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Colima","Comala","","Rancho El Jabalí, 22 km (airline) NNW of Colima; Colima/Jalisco line passes through ranch. Pasture along the road to Lago Epazote near Lago Jabali","",NA,NA,19.45167,-103.69333,"",NA,"","","","","","",1300,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-74804",9,"urn:uuid:2ff9ef38-24aa-4d5d-a358-609056211276","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408286"
415318,"UCR","","","PreservedSpecimen","","UCR-138712","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Valerie Soza","1998","","","","","","L.C. Wheeler",NA,"","s.n.","1968-09-08",1968,9,8,252,NA,"","","","","Irrigated orchard; silty, sandy loam; sun.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Los Angeles","","Mountain Brook Ranch","",NA,NA,34.44278,-117.83194,"",NA,"T4N R9W sec9","","","","","TopoZoneACS",1159,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-138712",9,"urn:uuid:f41b3dd0-72a9-4e05-a627-8aebc870f8c7","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=415318"
421792,"UCR","","","PreservedSpecimen","","UCR-144084","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Scott D. White",NA,"","7122","1998-09-04",1998,9,4,247,NA,"","","Flood detention basin along intermittent channel just above (N side) of golf course.","","Uncommon annual. Flowers yellow with dark centers.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Beaumont, ?Oak Valley Golf Course?","",NA,NA,33.95,-117,"",NA,"T2S R1W sec32","","","","","",762,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-144084",9,"urn:uuid:963847c3-a9f7-4efa-aefa-2ea9c31c9cb1","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=421792"
426776,"UCR","","","PreservedSpecimen","","UCR-151121","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Scott D. White",NA,"","7179","1998-10-13",1998,10,13,286,NA,"","","Dissected alluvial slope, foothills at E slope of the mountains.","","Spreading/ascending annual. Corolla yellow with brown spot at the base of each lobe. Calyx in fruit purple at base and on veins. Solitary in heavily disturbed soil in wash.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Corona, near Bedford Canyon; ''Joseph Canyon'' wash near a disused quarry. Site adjacent to housing tracts now under construction and proposed for same","",NA,NA,33.81667,-117.53333,"",NA,"T4S R6W sec17 SW/4","","","","","",305,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-151121",9,"urn:uuid:d46ed7db-2e8e-4b7b-bf4e-030c9f6f9f03","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=426776"
472667,"UCR","","","PreservedSpecimen","","UCR-205740","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","A.C. Sanders",NA,"T.B. Salvato, Mitch Provance","36988","2009-05-28",2009,5,28,148,NA,"","","Channelized river between rock berms, managed and vegetation periodically cut and thinned, with Baccharis salicifolia, Salix exigua, S. gooddingii, Morus alba, etc.","","Solitary annual in channel; fls. greenish yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Los Angeles","","San Gabriel River channel between Lower Azusa Rd. and the I-605 crossing, southwestern lobe of Irwindale between Baldwin Park and El Monte, under SCE powerlines","",NA,NA,34.09583,-117.99,"",NA,"","","","","","GoogleEarthACS",100,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-205740",9,"urn:uuid:178a52b2-cd46-4232-aeb8-381d40bc4672","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=472667"
4538726,"UCR","","","PreservedSpecimen","","UCR-236938","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Jon P. Rebman",NA,"Warren Schmidtmann & volunteers","20471","2010-11-16",2010,11,16,320,NA,"","","Riparian/oak woodland with Platanus racemosa, Quercus agrifolia agrifolia, Baccharis salicifolia, Artemisia douglasiana, Salix, Toxicodendron diversilobum, Amorpha fruticosa, Elymus condensatus, Xanthium strumarium.","","Annual, flowers yellow with darker basal spots, rare.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego","","Camp Pendleton; Golf Training Area; west of the Santa Margarita River, along De Luz Creek, north of Camp De Luz. Square C6","",NA,NA,33.3945,-117.32039,"",NA,"","","","","","Collector GPS",65,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-236938",9,"urn:uuid:13be2259-e959-4307-a813-d087a4d7a5f2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4538726"
4548340,"UCR","","","PreservedSpecimen","","UCR-247944","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Dean Kelch","22 Sep 2009","","","","","","H. Scheck",NA,"A. Cangelosi","PDR--1555171","2009-09-18",2009,9,18,261,NA,"","","","","Tomatillo? Plants with detected Tobacco Rattle Virus.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Santa Barbara","","Lompoc; Acin Ranch, Hapgood Rd.","",NA,NA,34.66414,-120.33572,"",NA,"","","","","","Collector GPS",143,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-247944",9,"urn:uuid:163cd407-61be-4688-86ed-15a6ffdc704d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4548340"
12933102,"UCR","","","PreservedSpecimen","","UCR-271713","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Mitch Provance",NA,"","17174","2011-06-27",2011,6,27,178,NA,"","","Sandy wash and localized pools with riparian vegetation.","","Rare annual in deep shade. Flowers yellow, with faint, short but wide, brown stripes.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","Near Colton, 0.3 mi. S of Agua Mansa Rd., at the confluence of the Rialto Channel and the Santa Ana River","",NA,NA,34.04419,-117.35311,"",NA,"","","","","","GoogleEarthMCP",268,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-271713",9,"urn:uuid:23450731-9b6e-401e-a7dc-33c5edf4a1e2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12933102"
13157347,"UCR","","","PreservedSpecimen","","UCR-26857","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","A.C. Sanders","","","","","","","Andrew C. Sanders",NA,"","2715","1982-06-12",1982,6,12,163,NA,"6/12/1982","","","","An erect annual with dull yellow-orange flowers with a green spot at the base of each corollla lobe. Stamens purplish; calyx bladdery inflated in fruit. Many individuals grow spontaneously from crops of previous years.","","",NA,"","","Flowering & Fruiting","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Riverside, residential garden, 422 Campus View Drive","",NA,NA,33.9806,-117.322,"",NA,"33 58 50 N 117 19 20 W","","","","","",335,NA,NA,NA,NA,"1100 - ft.","","","","2017-01-26 07:45:34","UCR-26857",9,"urn:uuid:c0e4665d-efb8-4988-a18b-a81637391140","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13157347"
13159645,"UCR","","","PreservedSpecimen","","UCR-60335","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1992","","","","","","Robert A. Bye Jr",NA,"","9894","1980-10-16",1980,10,16,290,NA,"10/16/1980","","Open valley surrounded by pine-oak forest","","Encouraged weed common along margin of cultivated maize field, cucurbit patch and storehouse; assoc. with Jaltomata (erecta form); fls. yellow with brown spots; fruits (when ripe yellow with red-purple calyx) are edible and used to make salsa with onions and chile; Tara. name tomatillo; plant annual","","",NA,"","","Flowering & Fruiting","",NA,"",NA,NA,NA,NA,"","México","Chihuahua","Bocoyna","","Sierra Madre Occidental; Ejido San Ignacio Arareco; Gonogochi, E of Creel; ranchito of Juana Hernandez","",NA,NA,27.7172,-107.619,"",NA,"27 43 2 N 107 37 7 W","","","","","",2250,NA,NA,NA,NA,"7380 - ft.","","","","2017-01-26 07:45:34","UCR-60335",9,"urn:uuid:957ae09c-41ee-4d2f-9417-c5dc2a236b1e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13159645"
13159646,"UCR","","","PreservedSpecimen","","UCR-60336","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1992","","","","","","Robert A. Bye Jr",NA,"","10017","1980-10-19",1980,10,19,293,NA,"10/19/1980","","Open valley with cult. fields surrounded by pine-oak forest","","Tara. name tomatillo; encouraged annual near house and in cultivated fields of Bernabe Quintero; plant c. 0.5 m high; fruits (with calyx) coll. and stored in baskets in house, used for making salsa with onions and chile","","",NA,"","","Flowering & Fruiting","",NA,"",NA,NA,NA,NA,"","México","Chihuahua","Guachochi","","Sierra Madre Occidental; Ejido Cusarare; vicinity of Cusarare Church","",NA,NA,27.6022,-107.539,"",NA,"27 36 8 N 107 32 22 W","","","","","",2100,NA,NA,NA,NA,"6888 - ft.","","","","2017-01-26 07:45:34","UCR-60336",9,"urn:uuid:4a9f77a7-a691-4ef4-9e4c-9c2b77489221","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13159646"
3237736,"USU","UTC","","PreservedSpecimen","3b6a573a-21b0-4722-a6b4-34d77d8627d4","UTC00259371","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Michael B. Piep","26 September 2012","","","","","","Michael B. Piep",NA,"","12.163","2012-09-26",NA,NA,NA,270,NA,"","Leaf material used for DNA analysis by Claudia Nischwitz.","Garden pot (old cedar barrel).","","","","",NA,"","Capsicum sp., Solanum melongena","Flowering","",0,"",NA,NA,NA,NA,"","United States","Utah","Cache","","Logan; private residence at 480 Canyon Road.","",0,NA,41.734167,-111.823344,"WGS84",25,"41° 44' 03"" N 111° 49' 24.04"" W","","","Google Earth","","",1390,NA,NA,NA,NA,"4566ft","","English (USA)","thomasphelps","2016-11-30 13:49:51","",16,"urn:uuid:3b6a573a-21b0-4722-a6b4-34d77d8627d4","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3237736"
4099297,"UNM","","","PreservedSpecimen","d1a60daa-938f-4328-84f5-4ecf28497008","","20168","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica var. immaculata","Waterfall","Physalis","philadelphica","var.","immaculata","","","","","","","","D.B. Dunn",NA,"","7233","1950-10-21",1950,10,21,294,NA,"10/21/1950","Rocky canyon.","Rocky canyon.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"Sheets - 1","United States","New Mexico","Dona Ana","","Drippings Springs on Boyd Ranch, canyon on west face of Organ Mountains.","",NA,NA,32.32273702,-106.5735009,"WGS84",0,"","","INRAM Protocol- Manual Georeferencing","","","Type D: Single named place.",1828,NA,NA,NA,NA,"6000ft","","","","2004-05-12 19:24:41","98439",21,"urn:uuid:d1a60daa-938f-4328-84f5-4ecf28497008","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4099297"
148998,"NMC","","","PreservedSpecimen","","23651","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","J.R. Sullivan","Mar. 1994","","","","","","E.O. Wooton",NA,"","2697","1904-07-28",1904,7,28,210,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","New Mexico","McKinley","","Ojo Caliente, Zuñi Reserv.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-05-02 02:30:11","23651",22,"urn:uuid:d17ac90e-c5ef-4265-8c11-6d175aed0779","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=148998"
3138074,"NMC","","","PreservedSpecimen","","63750","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","R.W. Spellenberg","2/23/1995","","","","","","R. Corral-Díaz",NA,"","3958","1990-09-23",1990,9,23,266,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Ocampo","","Parque Nacional ""Cascada de Basaseachi"", camino entre los divisaderos y San Lorenzo","",NA,NA,NA,NA,"",NA,"","","","","","",2050,NA,NA,NA,NA,"2050m","","","","2015-05-02 02:30:11","63750",22,"urn:uuid:6a0e6015-13a3-4e59-9f4f-3504d55f27b2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3138074"
3138245,"NMC","","","PreservedSpecimen","","64046","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","R.W. Spellenberg","2/23/1995","","","","","","R.W. Spellenberg, W. Boecklen, A. Whittemore, D.E. Ward and M. Mahrt",NA,"","10040","1989-10-28",1989,10,28,301,NA,"","","Moist sand along margins of Rio Basaseachi","","Corolla pale apricot-yellow, marked with 5 dull maroon spots in base","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Ocampo","","Parque Nacional ""Cascada de Basaseachi""","",NA,NA,28.1833,-108.2083,"",NA,"","","","","","",2000,NA,NA,NA,NA,"2000m","","","","2015-05-02 02:30:11","64046",22,"urn:uuid:fdc15c2b-5fa1-4cf7-90a4-d3a2752b3eac","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3138245"
3138439,"NMC","","","PreservedSpecimen","","64544","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","R.W. Spellenberg","2/23/1995","","","","","","P.S. Martin, K. Moore and J. Titley",NA,"","sn","1986-00-00",1986,0,0,NA,NA,"","","Sterile tuff and rich meadow; pine-oak woods","","","","",NA,"","pine-oak","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Ocampo","","Parque Nacional ""Cascada de Basaseachi"", Rancho San Lorenzo Hotel","",NA,NA,28.1611,-108.2083,"",NA,"","","","","","",2150,NA,NA,NA,NA,"2150m","","","","2015-05-02 02:30:11","64544",22,"urn:uuid:3518629e-a964-4685-81ec-b872e81f8f9b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3138439"
3138441,"NMC","","","PreservedSpecimen","","64546","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","R.W. Spellenberg","2/23/1995","","","","","","P.S. Martin and M.K. O'Rourke",NA,"","sn","1986-10-01",1986,10,1,274,NA,"","","Sterile tuff and rich meadow; pine-oak woods","","","","",NA,"","pine-oak","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Ocampo","","Parque Nacional ""Cascada de Basaseachi"", Divisadero overview to Rancho San Lorenzo Hotel (partly built and abandoned hotel)","",NA,NA,28.1611,-108.2083,"",NA,"","","","","","",2150,NA,NA,NA,NA,"2150m","","","","2015-05-02 02:30:11","64546",22,"urn:uuid:cc69455e-013c-47b3-a6f6-3bfffea4270d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3138441"
3139898,"NMC","","","PreservedSpecimen","","67505","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","R.W. Spellenberg","10/20/2001","","","","","","R.W. Spellenberg, R Soreng and R. Corral-Díaz",NA,"","8075","1985-04-27",1985,4,27,117,NA,"","","N-facing steep canyon slope, igneous; in bar ditch along rd.","","Corolla yellow, w/ a green ""star"" in the center.","","",NA,"","oak-pine, Dodonea","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Maguarachi","","34 km from the Basaseachic -San Juanito Rd., 3.5 km NE of Maguarichi","",NA,NA,NA,NA,"",NA,"","","","","","",1750,NA,NA,NA,NA,"1750m","","","","2015-05-02 02:30:11","67505",22,"urn:uuid:3d5a26c1-92b0-444c-97c2-51d77bafe609","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3139898"
3141599,"NMC","","","PreservedSpecimen","","70542","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","R.W. Spellenberg","10/20/2001","","","","","","Lebgue et al",NA,"","1853","1998-12-11",1998,12,11,345,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","Mexico","","interseccion Arroyo de Santiago con el Rio Batopilas, 6 km antes de Batopilas","",NA,NA,27.0703,-107.6983,"",NA,"","","","","","",600,650,NA,NA,NA,"600 - 650m","","","","2015-05-02 02:30:11","70542",22,"urn:uuid:98c726ed-2106-4feb-a826-4de09f63a7f7","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3141599"
3162411,"NMC","","","PreservedSpecimen","","76469","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","J.R. Sullivan","Mar. 1994","","","","","","S.B. Parish",NA,"","6485","1907-09-16",1907,9,16,259,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","San Bernardino Valley","",NA,NA,NA,NA,"",NA,"","","","","","",610,NA,NA,NA,NA,"1000 - 2000ft","","","","2015-05-02 02:30:11","76469",22,"urn:uuid:86b59000-cc46-48c2-bddf-f1a7cfbab3f0","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3162411"
8523649,"NMCR","","","PreservedSpecimen","","21114","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Heatman, Stanley",NA,"","","1979-08-16",1979,8,16,228,NA,"16 Aug 1979","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arizona","Mohave","","Willow Springs Ranch, Black Mtns.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2001-11-29 00:00:00","21114",23,"urn:uuid:3b7a1d13-7a36-414e-8abf-1eec10eac5b9","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8523649"
2790590,"NY","","","PreservedSpecimen","URN:catalog:NY:Herbarium:190528","190528","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","D. L. Hazlett","1996","","","","","","D. L. Hazlett",NA,"","9649","1996-09-22",1996,9,22,266,NA,"22-Sep-96","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States of America","Colorado","Weld Co.","","Garden (Private land holding)","",NA,NA,40.63,-104.75,"",NA,"","","","","","",1500,1500,NA,NA,NA,"","","","","2015-04-17 07:39:13","275999",40,"urn:uuid:45b11103-9cd6-44ff-aa8f-deffcc3b2507","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2790590"
